spkitemid,sc1,LOGWORDS,LOGTYPES,%FUNC,AVG_WLEN,%MISSPELLED
1151.0,5.0,0.8277420793137978,1.1254361128139752,0.29133433302450273,-0.10574501911393343,-0.19636738649472255
1186.0,5.0,0.5831561076739258,0.5551065826181145,0.3086141851119717,-0.3971478580130028,0.2646966489466209
360.0,3.0,-1.6167933094515774,-1.2032540497637911,0.5405982003984219,-1.0159769930224163,-0.14488257078143077
1716.0,3.0,-0.5325633447871371,-0.7410467762035242,1.5990688106862632,-1.3397812370612194,1.8028621145841792
1578.0,4.0,-0.6409313418849882,-0.004804259280745189,0.7934816765214889,-0.9491103887943687,1.6349053330536216
945.0,4.0,-0.573693976195107,-1.5775461062723821,0.03508763559005689,-0.5162123640170079,-0.2747038216232064
1783.0,4.0,0.8514159789776966,0.8385683840018737,0.14047866640194323,-1.027254873320855,0.9363874586835238
1760.0,6.0,1.2834532785416009,1.1117152118320561,-0.15822849249050486,-0.14030870934723205,0.08102684997472785
813.0,4.0,-0.32887329119546727,-0.1468249977434566,-0.5876799561743575,-0.31766071145783165,2.0647757417521415
1725.0,5.0,0.540869971134766,0.20582375585453572,-1.412118566356398,2.0767451469848917,1.1183517532433955
1706.0,3.0,-1.3212267321479936,-1.2327508524608348,-1.3998410155972967,0.7758251479037477,-1.5197611722159765
303.0,5.0,0.7406268255941987,0.7778122429338059,-0.38464669729718887,-0.12624050918142382,-0.4273918724460618
138.0,4.0,0.37566338834026985,0.6204116466057595,-0.6593115906495679,1.0058472393756712,0.3845482936515754
833.0,5.0,1.0200177450783072,0.6204116466057595,0.11172237186304879,-0.06511687384092688,-0.7989208659271296
1066.0,5.0,0.70591877988347,1.2984132646586413,-0.007424992138818695,0.16285604788569064,0.7835365460734959
275.0,6.0,0.3699656417573585,0.3854576435633826,-1.9579215138829815,1.677227278973799,-0.899997243071909
1529.0,4.0,-0.1404162083208579,0.27895049349987094,-0.7233973562367314,1.6466593207879894,-0.20290497047499725
525.0,5.0,0.10559253220532466,0.14980575611299282,0.47767982356397304,-0.720909813395149,-1.1000613886201673
1614.0,5.0,0.2049650709367911,0.0927406305407293,0.25902546439963353,0.11880145849379731,1.116369699956046
361.0,5.0,1.1066672277785639,0.9128517404636729,-0.6682578659217407,0.2813343674777067,0.17943458716443628
383.0,6.0,0.8934767618619966,0.8083414506411359,0.2871327139735737,0.3441955544155216,-0.5103566293906128
705.0,4.0,0.6908963811808535,0.24260607223950023,1.5423899571150597,-0.49426564576318405,1.2694544299767996
948.0,4.0,0.5831561076739258,0.6042158774306736,-0.1460900379366066,0.07104067788844036,-0.1845302327762875
785.0,4.0,0.62474470903339,-0.33970357143040864,-0.00566664748211269,0.5347819081441617,-0.04108378895127341
512.0,4.0,-0.5162971477857865,-0.6662782556040974,0.5426243854151237,-1.5407590747773148,1.0752639304238742
191.0,4.0,-0.8541218078015556,-0.8698800413328698,0.16187797060645712,0.7748169060975553,-0.35751561764296613
718.0,5.0,0.8229805070016148,0.999669780385998,-0.6241327797596063,0.2586381218694572,0.11949451360577085
112.0,5.0,0.4263718375155561,0.8234923270452994,-0.3694711788141235,-0.25877497979773345,-0.20070470948629052
102.0,4.0,-0.1404162083208579,-0.5932972026396405,1.0540979531541057,-0.15866835308689672,-0.9398123803381317
165.0,4.0,0.2888149008180284,0.6684897320419969,-1.5864998857114083,0.8698422881726431,3.02425100995541
1111.0,6.0,1.1489002385447087,1.0421701697306462,0.4035746956136542,-0.16699741647781605,-0.742483233643234
788.0,4.0,0.04143508085966693,-0.12612732300993623,0.916049155199523,-0.9919176280237104,-0.18700977026828192
1661.0,5.0,0.6707262592870661,0.7158223907062364,1.4041250824614646,-0.6981306865701937,0.2797480769182659
812.0,4.0,-0.8448694972717442,-0.545594742590473,0.3490198093960979,0.1451311195967462,-0.29294642016668965
1684.0,4.0,-0.2040697044806067,-0.024692898543904655,-1.0732581654051594,0.6704638791562044,3.2648163607762504
429.0,5.0,0.34704501308348473,0.36796249350911003,0.6601431163838716,-0.24463189556026596,-0.906353796191333
93.0,5.0,1.102404755436322,1.5467529874274872,-0.9742066635886429,1.905407415130712,-0.4261434503891845
1310.0,4.0,-0.5001352219944433,-0.2097735233434935,0.6962556430878096,-0.3208898767866344,1.1383374572241467
1384.0,5.0,0.34704501308348473,0.6204116466057595,-0.9464239252742545,0.4609094266804828,0.9438424355577962
766.0,4.0,-0.8173145586303164,-0.6909981909057066,1.3990831050349715,-0.632909584832389,-0.5666580779944175
668.0,5.0,0.44858565337199796,0.5879337304115704,-1.287204419328742,1.364661219589728,-0.4350962403033848
627.0,4.0,-0.7900575170519079,-1.5118899127968028,0.29733819693965685,0.8702716129121257,-1.3343124306271335
398.0,5.0,0.5140763949602183,1.1390956225347606,-0.11166329375576853,0.9454379136513,0.22643500770819372
680.0,5.0,0.8795343201199483,0.47146038228455106,-0.0702838388354046,-0.6305580311587157,-0.21578825966044418
928.0,5.0,0.08651613509593592,0.3148673234111743,-1.0783118134570246,1.4045859025074612,-0.8223008904386868
365.0,4.0,0.6707262592870661,0.999669780385998,-1.76422227081876,0.7526959879440909,-0.5275676745908648
395.0,3.0,-1.8123371466190128,-1.2032540497637911,0.3383740161715366,-1.6921636350069678,0.7722520172413745
524.0,4.0,0.3699656417573585,-0.12612732300993623,0.7615655318076988,-1.2700583665191403,1.0252268772479727
1038.0,6.0,1.169754383823634,1.1931305787966677,-0.3241028193878398,0.17926870894221086,-1.1736796146758548
1375.0,5.0,0.7700009651137089,0.5551065826181145,1.2969027709186167,-0.736763901388506,-0.7603044209473726
1007.0,5.0,0.23523256277127472,0.5385596839550818,-0.27838354447427754,1.229127321731722,-0.726737271720028
849.0,3.0,-1.423684469187423,-1.0043905783954203,-0.7318306402042902,0.7505732735758265,1.3799827871732515
228.0,4.0,-0.3439706524143279,-0.7663821525574288,-0.20655752451064383,0.5382833783638263,0.9611308819281387
194.0,5.0,1.1066672277785639,1.2593565017373023,-0.3583144460680502,0.28472311808895684,-0.8681650101353258
301.0,5.0,0.1743297998536602,0.22427030943686171,-0.36705764319481554,-0.002677560064242022,-0.33838400357592324
1686.0,2.0,-2.754570313732911,-2.5003779682278626,1.2890763248205994,-0.8911376125059658,2.7143782375116556
350.0,4.0,0.39832647837269947,-0.36190654441915304,0.26253302855082206,-0.862557392920345,-0.4099364867280885
471.0,4.0,-0.6838838592367776,-0.8436747703073016,-0.8065810451299218,0.7162186678920276,-0.9676945337937984
207.0,4.0,-0.4601779389423124,-0.4068028731009393,-0.9766225538768492,0.3457696176278883,-1.1863411350736648
